pair_id,nb_classes_v1,nb_classes_v2,delta_classes,nb_added_classes,nb_removed_classes,nb_attributes_v1,nb_attributes_v2,delta_attributes,nb_added_attributes,nb_removed_attributes,nb_type_changes,nb_references_v1,nb_references_v2,delta_references,nb_added_references,nb_removed_references,nb_multiplicity_changes,nb_containment_changes,nb_abstract_changes,nb_supertype_changes,nsuri_changed,label
augmented_0530_eclass_removed_from_synthetic__change_abstract_v1__to__change_abstract_v2,2,1,-1,0,1,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0531_eattribute_added_from_synthetic__change_abstract_v1__to__change_abstract_v2,2,2,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0532_eattribute_removed_from_synthetic__change_abstract_v1__to__change_abstract_v2,2,2,0,0,0,2,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0533_eattribute_type_changed_from_synthetic__change_abstract_v1__to__change_abstract_v2,2,2,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0534_ereference_added_from_synthetic__change_abstract_v1__to__change_abstract_v2,2,2,0,0,0,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0535_eclass_abstract_changed_from_synthetic__change_abstract_v1__to__change_abstract_v2,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0536_eclass_added_from_synthetic__change_containment2_v1__to__change_containment2_v2,2,3,1,1,0,3,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0537_eclass_removed_from_synthetic__change_containment2_v1__to__change_containment2_v2,2,1,-1,0,1,3,1,-2,0,0,0,1,1,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0538_eattribute_added_from_synthetic__change_containment2_v1__to__change_containment2_v2,2,2,0,0,0,3,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0539_eattribute_removed_from_synthetic__change_containment2_v1__to__change_containment2_v2,2,2,0,0,0,3,2,-1,0,1,0,1,1,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0540_eattribute_type_changed_from_synthetic__change_containment2_v1__to__change_containment2_v2,2,2,0,0,0,3,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0541_ereference_added_from_synthetic__change_containment2_v1__to__change_containment2_v2,2,2,0,0,0,3,3,0,0,0,0,1,2,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0542_ereference_removed_from_synthetic__change_containment2_v1__to__change_containment2_v2,2,2,0,0,0,3,3,0,0,0,0,1,0,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0543_ereference_multiplicity_changed_from_synthetic__change_containment2_v1__to__change_containment2_v2,2,2,0,0,0,3,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0544_eclass_abstract_changed_from_synthetic__change_containment2_v1__to__change_containment2_v2,2,2,0,0,0,3,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0545_eclass_added_from_synthetic__change_containment3_v1__to__change_containment3_v2,2,3,1,1,0,2,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0546_eclass_removed_from_synthetic__change_containment3_v1__to__change_containment3_v2,2,1,-1,0,1,2,1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0547_eattribute_added_from_synthetic__change_containment3_v1__to__change_containment3_v2,2,2,0,0,0,2,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0548_eattribute_removed_from_synthetic__change_containment3_v1__to__change_containment3_v2,2,2,0,0,0,2,1,-1,0,1,0,1,1,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0549_eattribute_type_changed_from_synthetic__change_containment3_v1__to__change_containment3_v2,2,2,0,0,0,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0550_ereference_added_from_synthetic__change_containment3_v1__to__change_containment3_v2,2,2,0,0,0,2,2,0,0,0,0,1,2,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0551_ereference_removed_from_synthetic__change_containment3_v1__to__change_containment3_v2,2,2,0,0,0,2,2,0,0,0,0,1,0,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0552_ereference_multiplicity_changed_from_synthetic__change_containment3_v1__to__change_containment3_v2,2,2,0,0,0,2,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0553_eclass_abstract_changed_from_synthetic__change_containment3_v1__to__change_containment3_v2,2,2,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0554_eclass_added_from_synthetic__change_containment4_v1__to__change_containment4_v2,2,3,1,1,0,3,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0555_eclass_removed_from_synthetic__change_containment4_v1__to__change_containment4_v2,2,1,-1,0,1,3,1,-2,0,0,0,1,1,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0556_eattribute_added_from_synthetic__change_containment4_v1__to__change_containment4_v2,2,2,0,0,0,3,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0557_eattribute_removed_from_synthetic__change_containment4_v1__to__change_containment4_v2,2,2,0,0,0,3,2,-1,0,1,0,1,1,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0558_eattribute_type_changed_from_synthetic__change_containment4_v1__to__change_containment4_v2,2,2,0,0,0,3,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0559_ereference_added_from_synthetic__change_containment4_v1__to__change_containment4_v2,2,2,0,0,0,3,3,0,0,0,0,1,2,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0560_ereference_removed_from_synthetic__change_containment4_v1__to__change_containment4_v2,2,2,0,0,0,3,3,0,0,0,0,1,0,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0561_ereference_multiplicity_changed_from_synthetic__change_containment4_v1__to__change_containment4_v2,2,2,0,0,0,3,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0562_eclass_abstract_changed_from_synthetic__change_containment4_v1__to__change_containment4_v2,2,2,0,0,0,3,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0563_eclass_added_from_synthetic__change_containment_v1__to__change_containment_v2,1,2,1,1,0,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0564_eattribute_added_from_synthetic__change_containment_v1__to__change_containment_v2,1,1,0,0,0,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0565_eattribute_removed_from_synthetic__change_containment_v1__to__change_containment_v2,1,1,0,0,0,1,0,-1,0,1,0,1,1,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0566_eattribute_type_changed_from_synthetic__change_containment_v1__to__change_containment_v2,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0567_ereference_removed_from_synthetic__change_containment_v1__to__change_containment_v2,1,1,0,0,0,1,1,0,0,0,0,1,0,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0568_ereference_multiplicity_changed_from_synthetic__change_containment_v1__to__change_containment_v2,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0569_eclass_abstract_changed_from_synthetic__change_containment_v1__to__change_containment_v2,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0570_eclass_added_from_synthetic__change_multiplicity2_v1__to__change_multiplicity2_v2,2,3,1,1,0,2,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0571_eclass_removed_from_synthetic__change_multiplicity2_v1__to__change_multiplicity2_v2,2,1,-1,0,1,2,1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0572_eattribute_added_from_synthetic__change_multiplicity2_v1__to__change_multiplicity2_v2,2,2,0,0,0,2,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0573_eattribute_removed_from_synthetic__change_multiplicity2_v1__to__change_multiplicity2_v2,2,2,0,0,0,2,1,-1,0,1,0,1,1,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0574_eattribute_type_changed_from_synthetic__change_multiplicity2_v1__to__change_multiplicity2_v2,2,2,0,0,0,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0575_ereference_added_from_synthetic__change_multiplicity2_v1__to__change_multiplicity2_v2,2,2,0,0,0,2,2,0,0,0,0,1,2,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0576_ereference_removed_from_synthetic__change_multiplicity2_v1__to__change_multiplicity2_v2,2,2,0,0,0,2,2,0,0,0,0,1,0,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0577_ereference_multiplicity_changed_from_synthetic__change_multiplicity2_v1__to__change_multiplicity2_v2,2,2,0,0,0,2,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0578_eclass_abstract_changed_from_synthetic__change_multiplicity2_v1__to__change_multiplicity2_v2,2,2,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0579_eclass_added_from_synthetic__change_multiplicity3_v1__to__change_multiplicity3_v2,2,3,1,1,0,2,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0580_eclass_removed_from_synthetic__change_multiplicity3_v1__to__change_multiplicity3_v2,2,1,-1,0,1,2,1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0581_eattribute_added_from_synthetic__change_multiplicity3_v1__to__change_multiplicity3_v2,2,2,0,0,0,2,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0582_eattribute_removed_from_synthetic__change_multiplicity3_v1__to__change_multiplicity3_v2,2,2,0,0,0,2,1,-1,0,1,0,1,1,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0583_eattribute_type_changed_from_synthetic__change_multiplicity3_v1__to__change_multiplicity3_v2,2,2,0,0,0,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0584_ereference_added_from_synthetic__change_multiplicity3_v1__to__change_multiplicity3_v2,2,2,0,0,0,2,2,0,0,0,0,1,2,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0585_ereference_removed_from_synthetic__change_multiplicity3_v1__to__change_multiplicity3_v2,2,2,0,0,0,2,2,0,0,0,0,1,0,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0586_ereference_multiplicity_changed_from_synthetic__change_multiplicity3_v1__to__change_multiplicity3_v2,2,2,0,0,0,2,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0587_eclass_abstract_changed_from_synthetic__change_multiplicity3_v1__to__change_multiplicity3_v2,2,2,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0588_eclass_added_from_synthetic__change_multiplicity4_v1__to__change_multiplicity4_v2,2,3,1,1,0,2,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0589_eclass_removed_from_synthetic__change_multiplicity4_v1__to__change_multiplicity4_v2,2,1,-1,0,1,2,1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0590_eattribute_added_from_synthetic__change_multiplicity4_v1__to__change_multiplicity4_v2,2,2,0,0,0,2,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0591_eattribute_removed_from_synthetic__change_multiplicity4_v1__to__change_multiplicity4_v2,2,2,0,0,0,2,1,-1,0,1,0,1,1,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0592_eattribute_type_changed_from_synthetic__change_multiplicity4_v1__to__change_multiplicity4_v2,2,2,0,0,0,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0593_ereference_added_from_synthetic__change_multiplicity4_v1__to__change_multiplicity4_v2,2,2,0,0,0,2,2,0,0,0,0,1,2,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0594_ereference_removed_from_synthetic__change_multiplicity4_v1__to__change_multiplicity4_v2,2,2,0,0,0,2,2,0,0,0,0,1,0,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0595_ereference_multiplicity_changed_from_synthetic__change_multiplicity4_v1__to__change_multiplicity4_v2,2,2,0,0,0,2,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0596_eclass_abstract_changed_from_synthetic__change_multiplicity4_v1__to__change_multiplicity4_v2,2,2,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0597_eclass_added_from_synthetic__change_multiplicity_v1__to__change_multiplicity_v2,2,3,1,1,0,2,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0598_eclass_removed_from_synthetic__change_multiplicity_v1__to__change_multiplicity_v2,2,1,-1,0,1,2,1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0599_eattribute_added_from_synthetic__change_multiplicity_v1__to__change_multiplicity_v2,2,2,0,0,0,2,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0600_eattribute_removed_from_synthetic__change_multiplicity_v1__to__change_multiplicity_v2,2,2,0,0,0,2,1,-1,0,1,0,1,1,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0601_eattribute_type_changed_from_synthetic__change_multiplicity_v1__to__change_multiplicity_v2,2,2,0,0,0,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0602_ereference_added_from_synthetic__change_multiplicity_v1__to__change_multiplicity_v2,2,2,0,0,0,2,2,0,0,0,0,1,2,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0603_ereference_removed_from_synthetic__change_multiplicity_v1__to__change_multiplicity_v2,2,2,0,0,0,2,2,0,0,0,0,1,0,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0604_ereference_multiplicity_changed_from_synthetic__change_multiplicity_v1__to__change_multiplicity_v2,2,2,0,0,0,2,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0605_eclass_abstract_changed_from_synthetic__change_multiplicity_v1__to__change_multiplicity_v2,2,2,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0606_eclass_added_from_synthetic__change_nsuri2_v1__to__change_nsuri2_v2,1,2,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0607_eattribute_added_from_synthetic__change_nsuri2_v1__to__change_nsuri2_v2,1,1,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0608_eattribute_removed_from_synthetic__change_nsuri2_v1__to__change_nsuri2_v2,1,1,0,0,0,2,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0609_eattribute_type_changed_from_synthetic__change_nsuri2_v1__to__change_nsuri2_v2,1,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0610_eclass_abstract_changed_from_synthetic__change_nsuri2_v1__to__change_nsuri2_v2,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0611_eclass_added_from_synthetic__change_nsuri3_v1__to__change_nsuri3_v2,1,2,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0612_eattribute_added_from_synthetic__change_nsuri3_v1__to__change_nsuri3_v2,1,1,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0613_eattribute_removed_from_synthetic__change_nsuri3_v1__to__change_nsuri3_v2,1,1,0,0,0,2,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0614_eattribute_type_changed_from_synthetic__change_nsuri3_v1__to__change_nsuri3_v2,1,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0615_eclass_abstract_changed_from_synthetic__change_nsuri3_v1__to__change_nsuri3_v2,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0616_eclass_added_from_synthetic__change_nsuri4_v1__to__change_nsuri4_v2,1,2,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0617_eattribute_added_from_synthetic__change_nsuri4_v1__to__change_nsuri4_v2,1,1,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0618_eattribute_removed_from_synthetic__change_nsuri4_v1__to__change_nsuri4_v2,1,1,0,0,0,2,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0619_eattribute_type_changed_from_synthetic__change_nsuri4_v1__to__change_nsuri4_v2,1,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0620_eclass_abstract_changed_from_synthetic__change_nsuri4_v1__to__change_nsuri4_v2,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0621_eclass_added_from_synthetic__change_nsuri_v1__to__change_nsuri_v2,1,2,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0622_eattribute_added_from_synthetic__change_nsuri_v1__to__change_nsuri_v2,1,1,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0623_eattribute_removed_from_synthetic__change_nsuri_v1__to__change_nsuri_v2,1,1,0,0,0,2,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0624_eattribute_type_changed_from_synthetic__change_nsuri_v1__to__change_nsuri_v2,1,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0625_eclass_abstract_changed_from_synthetic__change_nsuri_v1__to__change_nsuri_v2,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0626_eclass_added_from_synthetic__change_type2_v1__to__change_type2_v2,1,2,1,1,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0627_eattribute_added_from_synthetic__change_type2_v1__to__change_type2_v2,1,1,0,0,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0628_eattribute_removed_from_synthetic__change_type2_v1__to__change_type2_v2,1,1,0,0,0,3,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0629_eattribute_type_changed_from_synthetic__change_type2_v1__to__change_type2_v2,1,1,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0630_eclass_abstract_changed_from_synthetic__change_type2_v1__to__change_type2_v2,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0631_eclass_added_from_synthetic__change_type3_v1__to__change_type3_v2,1,2,1,1,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0632_eattribute_added_from_synthetic__change_type3_v1__to__change_type3_v2,1,1,0,0,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0633_eattribute_removed_from_synthetic__change_type3_v1__to__change_type3_v2,1,1,0,0,0,3,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0634_eattribute_type_changed_from_synthetic__change_type3_v1__to__change_type3_v2,1,1,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0635_eclass_abstract_changed_from_synthetic__change_type3_v1__to__change_type3_v2,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0636_eclass_added_from_synthetic__change_type4_v1__to__change_type4_v2,1,2,1,1,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0637_eattribute_added_from_synthetic__change_type4_v1__to__change_type4_v2,1,1,0,0,0,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0638_eattribute_removed_from_synthetic__change_type4_v1__to__change_type4_v2,1,1,0,0,0,4,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0639_eattribute_type_changed_from_synthetic__change_type4_v1__to__change_type4_v2,1,1,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0640_eclass_abstract_changed_from_synthetic__change_type4_v1__to__change_type4_v2,1,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0641_eclass_added_from_synthetic__change_type_v1__to__change_type_v2,1,2,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0642_eattribute_added_from_synthetic__change_type_v1__to__change_type_v2,1,1,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0643_eattribute_removed_from_synthetic__change_type_v1__to__change_type_v2,1,1,0,0,0,2,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0644_eattribute_type_changed_from_synthetic__change_type_v1__to__change_type_v2,1,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0645_eclass_abstract_changed_from_synthetic__change_type_v1__to__change_type_v2,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0646_eclass_added_from_synthetic__mixed2_v1__to__mixed2_v2,2,3,1,1,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0647_eclass_removed_from_synthetic__mixed2_v1__to__mixed2_v2,2,1,-1,0,1,3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0648_eattribute_added_from_synthetic__mixed2_v1__to__mixed2_v2,2,2,0,0,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0649_eattribute_removed_from_synthetic__mixed2_v1__to__mixed2_v2,2,2,0,0,0,3,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0650_eattribute_type_changed_from_synthetic__mixed2_v1__to__mixed2_v2,2,2,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0651_ereference_added_from_synthetic__mixed2_v1__to__mixed2_v2,2,2,0,0,0,3,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0652_eclass_abstract_changed_from_synthetic__mixed2_v1__to__mixed2_v2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0653_eclass_added_from_synthetic__mixed3_v1__to__mixed3_v2,2,3,1,1,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0654_eclass_removed_from_synthetic__mixed3_v1__to__mixed3_v2,2,1,-1,0,1,3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0655_eattribute_added_from_synthetic__mixed3_v1__to__mixed3_v2,2,2,0,0,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0656_eattribute_removed_from_synthetic__mixed3_v1__to__mixed3_v2,2,2,0,0,0,3,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0657_eattribute_type_changed_from_synthetic__mixed3_v1__to__mixed3_v2,2,2,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0658_ereference_added_from_synthetic__mixed3_v1__to__mixed3_v2,2,2,0,0,0,3,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0659_eclass_abstract_changed_from_synthetic__mixed3_v1__to__mixed3_v2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0660_eclass_added_from_synthetic__mixed4_v1__to__mixed4_v2,2,3,1,1,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0661_eclass_removed_from_synthetic__mixed4_v1__to__mixed4_v2,2,1,-1,0,1,3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0662_eattribute_added_from_synthetic__mixed4_v1__to__mixed4_v2,2,2,0,0,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0663_eattribute_removed_from_synthetic__mixed4_v1__to__mixed4_v2,2,2,0,0,0,3,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0664_eattribute_type_changed_from_synthetic__mixed4_v1__to__mixed4_v2,2,2,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
